Language_ID	AUTOTYP_area	Longitude	Latitude
mang1435	NA	NA	NA
mang1436	NA	NA	NA
mang1437	NA	NA	NA
mang1438	NA	NA	NA
mang1439	NA	NA	NA
mani1245	NA	NA	NA
mani1290	NA	NA	NA
mani1291	NA	NA	NA
mani1293	NA	NA	NA
mani1298	NA	NA	NA
mani1303	NA	NA	NA
mani1304	NA	NA	NA
mani1305	NA	NA	NA
mani1306	NA	NA	NA
mani1307	NA	NA	NA
mani1308	NA	NA	NA
mani1309	NA	NA	NA
manj1248	NA	NA	NA
manj1249	NA	NA	NA
manj1250	NA	NA	NA
mank1252	NA	NA	NA
mank1253	NA	NA	NA
mank1254	NA	NA	NA
mank1255	NA	NA	NA
mank1257	NA	NA	NA
mank1258	NA	NA	NA
mann1247	NA	NA	NA
mano1274	NA	NA	NA
mano1276	NA	NA	NA
mans1257	NA	NA	NA
mans1261	NA	NA	NA
mans1263	NA	NA	NA
mans1267	NA	NA	NA
mans1269	NA	NA	NA
mant1264	NA	NA	NA
mant1266	NA	NA	NA
mant1268	NA	NA	NA
mant1269	NA	NA	NA
mant1270	NA	NA	NA
mant1271	NA	NA	NA
manu1259	NA	NA	NA
manu1261	NA	NA	NA
manu1262	NA	NA	NA
manu1263	NA	NA	NA
manu1264	NA	NA	NA
manu1265	NA	NA	NA
many1257	NA	NA	NA
many1260	NA	NA	NA
manz1241	NA	NA	NA
manz1242	NA	NA	NA
manz1244	NA	NA	NA
maon1239	NA	NA	NA
maon1240	NA	NA	NA
maoo1243	NA	NA	NA
maoo1244	NA	NA	NA
maoo1245	NA	NA	NA
maop1237	NA	NA	NA
maor1245	NA	NA	NA
mapa1243	NA	NA	NA
mapi1249	NA	NA	NA
mapi1251	NA	NA	NA
mapi1253	NA	NA	NA
mapo1243	NA	NA	NA
mapo1244	NA	NA	NA
mapo1245	NA	NA	NA
mapo1247	NA	NA	NA
mapp1234	NA	NA	NA
mapr1240	NA	NA	NA
maqu1239	NA	NA	NA
mara1372	NA	NA	NA
mara1374	NA	NA	NA
mara1375	NA	NA	NA
mara1376	NA	NA	NA
mara1380	NA	NA	NA
mara1381	NA	NA	NA
mara1388	NA	NA	NA
mara1389	NA	NA	NA
mara1390	NA	NA	NA
mara1391	NA	NA	NA
mara1394	NA	NA	NA
mara1395	NA	NA	NA
mara1398	NA	NA	NA
mara1400	NA	NA	NA
mara1401	NA	NA	NA
mara1402	NA	NA	NA
mara1405	NA	NA	NA
mara1406	NA	NA	NA
mara1413	NA	NA	NA
mara1414	NA	NA	NA
mara1416	NA	NA	NA
mara1419	NA	NA	NA
mara1420	NA	NA	NA
mara1421	NA	NA	NA
mara1422	NA	NA	NA
marb1243	NA	NA	NA
marb1244	NA	NA	NA
marc1245	NA	NA	NA
mard1244	NA	NA	NA
mard1246	NA	NA	NA
mard1247	NA	NA	NA
mard1248	NA	NA	NA
mard1249	NA	NA	NA
mare1239	NA	NA	NA
mare1257	NA	NA	NA
mare1258	NA	NA	NA
mare1259	NA	NA	NA
marg1252	NA	NA	NA
marg1267	NA	NA	NA
marh1238	NA	NA	NA
mari1278	NA	NA	NA
mari1411	NA	NA	NA
mari1412	NA	NA	NA
mari1413	NA	NA	NA
mari1415	NA	NA	NA
mari1418	NA	NA	NA
mari1420	NA	NA	NA
mari1427	NA	NA	NA
mari1431	NA	NA	NA
mari1433	NA	NA	NA
mari1434	NA	NA	NA
mari1436	NA	NA	NA
mari1437	NA	NA	NA
mari1439	NA	NA	NA
mari1441	NA	NA	NA
mari1443	NA	NA	NA
mari1445	NA	NA	NA
mari1449	NA	NA	NA
mari1450	NA	NA	NA
mark1254	NA	NA	NA
mark1257	NA	NA	NA
marl1234	NA	NA	NA
marn1242	NA	NA	NA
maro1243	NA	NA	NA
maro1245	NA	NA	NA
maro1246	NA	NA	NA
maro1247	NA	NA	NA
marp1238	NA	NA	NA
marq1246	NA	NA	NA
marr1240	NA	NA	NA
marr1241	NA	NA	NA
marr1257	NA	NA	NA
marr1258	NA	NA	NA
marr1259	NA	NA	NA
marr1260	NA	NA	NA
marr1264	NA	NA	NA
marr1265	NA	NA	NA
marr1267	NA	NA	NA
marr1268	NA	NA	NA
mars1252	NA	NA	NA
mars1253	NA	NA	NA
mart1253	NA	NA	NA
mart1257	NA	NA	NA
maru1250	NA	NA	NA
maru1251	NA	NA	NA
maru1253	NA	NA	NA
maru1254	NA	NA	NA
marw1257	NA	NA	NA
marw1258	NA	NA	NA
marw1259	NA	NA	NA
mary1234	NA	NA	NA
mary1235	NA	NA	NA
marz1234	NA	NA	NA
masa1295	NA	NA	NA
masa1296	NA	NA	NA
masa1301	NA	NA	NA
masa1302	NA	NA	NA
masa1303	NA	NA	NA
masa1304	NA	NA	NA
masa1305	NA	NA	NA
masa1306	NA	NA	NA
masa1308	NA	NA	NA
masa1309	NA	NA	NA
masa1310	NA	NA	NA
masa1312	NA	NA	NA
masa1323	NA	NA	NA
masa1324	NA	NA	NA
masa1325	NA	NA	NA
masa1326	NA	NA	NA
masa1328	NA	NA	NA
masb1239	NA	NA	NA
mase1248	NA	NA	NA
mase1249	NA	NA	NA
mase1250	NA	NA	NA
mase1251	NA	NA	NA
masf1235	NA	NA	NA
mash1238	NA	NA	NA
mash1265	NA	NA	NA
mash1266	NA	NA	NA
mash1268	NA	NA	NA
mash1271	NA	NA	NA
mash1272	NA	NA	NA
mash1273	NA	NA	NA
mash1274	NA	NA	NA
mash1276	NA	NA	NA
masi1263	NA	NA	NA
masi1264	NA	NA	NA
masi1267	NA	NA	NA
masi1269	NA	NA	NA
masi1270	NA	NA	NA
masi1271	NA	NA	NA
masi1272	NA	NA	NA
masi1273	NA	NA	NA
mass1260	NA	NA	NA
mass1261	NA	NA	NA
mass1267	NA	NA	NA
mass1268	NA	NA	NA
mast1238	NA	NA	NA
masu1234	NA	NA	NA
masv1236	NA	NA	NA
mata1250	NA	NA	NA
mata1282	NA	NA	NA
mata1283	NA	NA	NA
mata1284	NA	NA	NA
mata1285	NA	NA	NA
mata1286	NA	NA	NA
mata1287	NA	NA	NA
mata1289	NA	NA	NA
mata1290	NA	NA	NA
mata1291	NA	NA	NA
mata1310	NA	NA	NA
mata1311	NA	NA	NA
mata1312	NA	NA	NA
matc1241	NA	NA	NA
matc1242	NA	NA	NA
mate1237	NA	NA	NA
mate1256	NA	NA	NA
mate1257	NA	NA	NA
mate1259	NA	NA	NA
mate1261	NA	NA	NA
mate1262	NA	NA	NA
math1238	NA	NA	NA
mati1251	NA	NA	NA
mati1252	NA	NA	NA
mati1254	NA	NA	NA
matl1238	NA	NA	NA
matl1257	NA	NA	NA
matl1258	NA	NA	NA
mato1251	NA	NA	NA
mats1242	NA	NA	NA
mats1243	NA	NA	NA
mats1245	NA	NA	NA
matt1239	NA	NA	NA
matu1256	NA	NA	NA
matu1257	NA	NA	NA
matu1260	NA	NA	NA
matu1262	NA	NA	NA
matu1263	NA	NA	NA
matu1264	NA	NA	NA
matw1238	NA	NA	NA
maub1238	NA	NA	NA
mauk1238	NA	NA	NA
mauk1239	NA	NA	NA
maum1238	NA	NA	NA
maur1239	NA	NA	NA
maur1241	NA	NA	NA
maut1237	NA	NA	NA
mavi1238	NA	NA	NA
mavo1238	NA	NA	NA
mawa1263	NA	NA	NA
mawa1264	NA	NA	NA
mawa1265	NA	NA	NA
mawe1252	NA	NA	NA
maxa1246	NA	NA	NA
maya1277	NA	NA	NA
maya1278	NA	NA	NA
maya1279	NA	NA	NA
maya1284	NA	NA	NA
maya1286	NA	NA	NA
maya1287	NA	NA	NA
maya1288	NA	NA	NA
mayo1260	NA	NA	NA
mayo1263	NA	NA	NA
mayo1265	NA	NA	NA
mayo1267	NA	NA	NA
mayo1269	NA	NA	NA
mayo1277	NA	NA	NA
mayo1278	NA	NA	NA
mayo1279	NA	NA	NA
mayr1237	NA	NA	NA
mayu1240	NA	NA	NA
maza1293	NA	NA	NA
maza1295	NA	NA	NA
maza1303	NA	NA	NA
maza1305	NA	NA	NA
maza1307	NA	NA	NA
maza1308	NA	NA	NA
maza1309	NA	NA	NA
maza1310	NA	NA	NA
mbaa1246	NA	NA	NA
mbaa1250	NA	NA	NA
mbad1234	NA	NA	NA
mbag1238	NA	NA	NA
mbag1239	NA	NA	NA
mbah1238	NA	NA	NA
mbai1246	NA	NA	NA
mbai1247	NA	NA	NA
mbai1248	NA	NA	NA
mbai1249	NA	NA	NA
mbak1242	NA	NA	NA
mbal1254	NA	NA	NA
mbal1256	NA	NA	NA
mbal1258	NA	NA	NA
mbal1259	NA	NA	NA
mbal1260	NA	NA	NA
mbal1261	NA	NA	NA
mbal1262	NA	NA	NA
mbam1247	NA	NA	NA
mbam1248	NA	NA	NA
mbam1249	NA	NA	NA
mbam1252	NA	NA	NA
mbam1253	NA	NA	NA
mbam1254	NA	NA	NA
mbam1255	NA	NA	NA
mban1265	NA	NA	NA
mban1266	NA	NA	NA
mban1269	NA	NA	NA
mban1270	NA	NA	NA
mbar1255	NA	NA	NA
mbar1261	NA	NA	NA
mbar1262	NA	NA	NA
mbat1249	NA	NA	NA
mbat1250	NA	NA	NA
mbat1251	NA	NA	NA
mbec1238	NA	NA	NA
mbed1238	NA	NA	NA
mbee1248	NA	NA	NA
mbej1238	NA	NA	NA
mbel1241	NA	NA	NA
mbem1251	NA	NA	NA
mber1254	NA	NA	NA
mber1255	NA	NA	NA
mber1258	NA	NA	NA
mber1261	NA	NA	NA
mber1262	NA	NA	NA
mbey1234	NA	NA	NA
mbib1238	NA	NA	NA
mbid1238	NA	NA	NA
mbii1238	NA	NA	NA
mbil1239	NA	NA	NA
mbin1238	NA	NA	NA
mbir1238	NA	NA	NA
mbiz1238	NA	NA	NA
mbla1238	NA	NA	NA
mbob1238	NA	NA	NA
mbod1237	NA	NA	NA
mboj1237	NA	NA	NA
mbok1242	NA	NA	NA
mbol1235	NA	NA	NA
mbol1248	NA	NA	NA
mbon1250	NA	NA	NA
mbon1251	NA	NA	NA
mbon1254	NA	NA	NA
mbot1238	NA	NA	NA
mbou1244	NA	NA	NA
mbow1244	NA	NA	NA
mbow1247	NA	NA	NA
mboz1234	NA	NA	NA
mboz1235	NA	NA	NA
mbre1245	NA	NA	NA
mbre1246	NA	NA	NA
mbug1243	NA	NA	NA
mbuk1241	NA	NA	NA
mbul1259	NA	NA	NA
mbul1261	NA	NA	NA
mbum1255	NA	NA	NA
mbum1257	NA	NA	NA
mbun1247	NA	NA	NA
mbur1240	NA	NA	NA
mbut1238	NA	NA	NA
mbwa1238	NA	NA	NA
mbwe1239	NA	NA	NA
mbwi1238	NA	NA	NA
mbya1238	NA	NA	NA
mdun1238	NA	NA	NA
mdzo1234	NA	NA	NA
mear1240	NA	NA	NA
meax1236	NA	NA	NA
meca1234	NA	NA	NA
mech1238	NA	NA	NA
mech1243	NA	NA	NA
meck1238	NA	NA	NA
meck1239	NA	NA	NA
mede1238	NA	NA	NA
medi1250	NA	NA	NA
medo1241	NA	NA	NA
medo1242	NA	NA	NA
meee1238	NA	NA	NA
meek1238	NA	NA	NA
mega1242	NA	NA	NA
mege1234	NA	NA	NA
megh1234	NA	NA	NA
megi1245	NA	NA	NA
megi1246	NA	NA	NA
meha1241	NA	NA	NA
meha1242	NA	NA	NA
mehe1242	NA	NA	NA
mehe1244	NA	NA	NA
meht1234	NA	NA	NA
meib1238	NA	NA	NA
meif1236	NA	NA	NA
meil1234	NA	NA	NA
mein1238	NA	NA	NA
meis1234	NA	NA	NA
meit1246	NA	NA	NA
meiy1238	NA	NA	NA
meje1239	NA	NA	NA
meke1244	NA	NA	NA
mekk1240	NA	NA	NA
meko1237	NA	NA	NA
mela1253	NA	NA	NA
mela1255	NA	NA	NA
mela1257	NA	NA	NA
mela1259	NA	NA	NA
mela1260	NA	NA	NA
mela1261	NA	NA	NA
melc1234	NA	NA	NA
mele1247	NA	NA	NA
mele1248	NA	NA	NA
mele1249	NA	NA	NA
mele1251	NA	NA	NA
mele1252	NA	NA	NA
mele1253	NA	NA	NA
mele1255	NA	NA	NA
meli1237	NA	NA	NA
melk1240	NA	NA	NA
melk1241	NA	NA	NA
melo1241	NA	NA	NA
melo1243	NA	NA	NA
melp1239	NA	NA	NA
memb1238	NA	NA	NA
memb1239	NA	NA	NA
mena1240	NA	NA	NA
mend1262	NA	NA	NA
mend1263	NA	NA	NA
mend1264	NA	NA	NA
mend1265	NA	NA	NA
mene1239	NA	NA	NA
meng1262	NA	NA	NA
meng1265	NA	NA	NA
meng1266	NA	NA	NA
meng1268	NA	NA	NA
meng1269	NA	NA	NA
meng1270	NA	NA	NA
meng1271	NA	NA	NA
meni1246	NA	NA	NA
menk1239	NA	NA	NA
menn1234	NA	NA	NA
meno1251	NA	NA	NA
meno1253	NA	NA	NA
menr1235	NA	NA	NA
ment1247	NA	NA	NA
ment1248	NA	NA	NA
ment1250	NA	NA	NA
ment1252	NA	NA	NA
menu1237	NA	NA	NA
meny1244	NA	NA	NA
menz1238	NA	NA	NA
meph1234	NA	NA	NA
mera1243	NA	NA	NA
mera1244	NA	NA	NA
merc1242	NA	NA	NA
merc1243	NA	NA	NA
merd1234	NA	NA	NA
mere1241	NA	NA	NA
mere1247	NA	NA	NA
merg1238	NA	NA	NA
meri1242	NA	NA	NA
meri1243	NA	NA	NA
meri1245	NA	NA	NA
merr1238	NA	NA	NA
mesa1246	NA	NA	NA
mesa1247	NA	NA	NA
mese1243	NA	NA	NA
mese1245	NA	NA	NA
mesi1242	NA	NA	NA
mesi1243	NA	NA	NA
mesi1244	NA	NA	NA
mesk1241	NA	NA	NA
mesk1243	NA	NA	NA
meso1253	NA	NA	NA
meso1254	NA	NA	NA
mess1247	NA	NA	NA
mess1248	NA	NA	NA
meta1239	NA	NA	NA
mete1238	NA	NA	NA
metl1237	NA	NA	NA
metn1237	NA	NA	NA
meto1239	NA	NA	NA
mets1238	NA	NA	NA
meud1237	NA	NA	NA
mewa1248	NA	NA	NA
mewa1251	NA	NA	NA
mewa1252	NA	NA	NA
mewa1253	NA	NA	NA
mewa1254	NA	NA	NA
mexi1248	NA	NA	NA
meyi1234	NA	NA	NA
mezi1238	NA	NA	NA
mfee1238	NA	NA	NA
mfen1238	NA	NA	NA
mfum1239	NA	NA	NA
mfuo1234	NA	NA	NA
mgao1238	NA	NA	NA
mgbo1238	NA	NA	NA
mhal1238	NA	NA	NA
mhar1238	NA	NA	NA
miad1237	NA	NA	NA
miag1237	NA	NA	NA
miah1236	NA	NA	NA
miah1237	NA	NA	NA
miam1251	NA	NA	NA
mian1253	NA	NA	NA
mian1255	NA	NA	NA
mian1257	NA	NA	NA
miao1234	NA	NA	NA
mica1242	NA	NA	NA
mica1243	NA	NA	NA
micr1243	NA	NA	NA
mida1234	NA	NA	NA
midd1316	NA	NA	NA
midd1319	NA	NA	NA
midd1322	NA	NA	NA
midd1323	NA	NA	NA
midd1324	NA	NA	NA
midd1325	NA	NA	NA
midd1326	NA	NA	NA
midd1332	NA	NA	NA
midd1342	NA	NA	NA
midd1345	NA	NA	NA
midd1347	NA	NA	NA
midd1348	NA	NA	NA
midd1349	NA	NA	NA
midd1352	NA	NA	NA
midd1353	NA	NA	NA
midd1354	NA	NA	NA
midd1358	NA	NA	NA
midd1359	NA	NA	NA
midd1360	NA	NA	NA
midd1361	NA	NA	NA
midd1362	NA	NA	NA
midd1363	NA	NA	NA
midd1364	NA	NA	NA
midd1365	NA	NA	NA
midd1367	NA	NA	NA
midd1368	NA	NA	NA
midd1369	NA	NA	NA
midd1370	NA	NA	NA
midd1371	NA	NA	NA
midd1373	NA	NA	NA
midd1374	NA	NA	NA
mide1238	NA	NA	NA
midi1237	NA	NA	NA
midi1241	NA	NA	NA
midl1241	NA	NA	NA
midl1242	NA	NA	NA
midl1243	NA	NA	NA
midl1244	NA	NA	NA
midm1238	NA	NA	NA
midn1239	NA	NA	NA
midn1241	NA	NA	NA
midn1242	NA	NA	NA
mids1242	NA	NA	NA
mids1244	NA	NA	NA
mids1245	NA	NA	NA
mids1246	NA	NA	NA
midw1242	NA	NA	NA
midw1243	NA	NA	NA
midy1238	NA	NA	NA
miee1237	NA	NA	NA
mien1242	NA	NA	NA
mien1243	NA	NA	NA
mien1244	NA	NA	NA
migu1234	NA	NA	NA
migu1236	NA	NA	NA
mihr1234	NA	NA	NA
mija1240	NA	NA	NA
mija1241	NA	NA	NA
miji1238	NA	NA	NA
miji1239	NA	NA	NA
miji1240	NA	NA	NA
miju1244	NA	NA	NA
mika1254	NA	NA	NA
mika1255	NA	NA	NA
mike1238	NA	NA	NA
mike1242	NA	NA	NA
mike1243	NA	NA	NA
miki1243	NA	NA	NA
miki1244	NA	NA	NA
miko1239	NA	NA	NA
mila1243	NA	NA	NA
mild1238	NA	NA	NA
mili1236	NA	NA	NA
milo1241	NA	NA	NA
mima1238	NA	NA	NA
mimi1245	NA	NA	NA
mimi1246	NA	NA	NA
mina1270	NA	NA	NA
mina1271	NA	NA	NA
mina1272	NA	NA	NA
mina1273	NA	NA	NA
mina1280	NA	NA	NA
mina1281	NA	NA	NA
mina1282	NA	NA	NA
minb1236	NA	NA	NA
minb1243	NA	NA	NA
mind1254	NA	NA	NA
mind1256	NA	NA	NA
mind1257	NA	NA	NA
mind1258	NA	NA	NA
mind1262	NA	NA	NA
mine1239	NA	NA	NA
ming1253	NA	NA	NA
ming1255	NA	NA	NA
ming1256	NA	NA	NA
ming1257	NA	NA	NA
mini1250	NA	NA	NA
mini1252	NA	NA	NA
mini1254	NA	NA	NA
mini1255	NA	NA	NA
mini1257	NA	NA	NA
mini1258	NA	NA	NA
mini1259	NA	NA	NA
minj1241	NA	NA	NA
minj1242	NA	NA	NA
minn1248	NA	NA	NA
minn1249	NA	NA	NA
minn1250	NA	NA	NA
mino1244	NA	NA	NA
mint1240	NA	NA	NA
minu1238	NA	NA	NA
miny1240	NA	NA	NA
mios1237	NA	NA	NA
mira1252	NA	NA	NA
mira1253	NA	NA	NA
mira1254	NA	NA	NA
mird1238	NA	NA	NA
miri1267	NA	NA	NA
miri1268	NA	NA	NA
miri1269	NA	NA	NA
miri1271	NA	NA	NA
miri1272	NA	NA	NA
mirk1238	NA	NA	NA
mirl1238	NA	NA	NA
mirn1241	NA	NA	NA
mirn1243	NA	NA	NA
mirn1245	NA	NA	NA
mirr1240	NA	NA	NA
mirr1241	NA	NA	NA
mirz1238	NA	NA	NA
mish1241	NA	NA	NA
mish1242	NA	NA	NA
misi1244	NA	NA	NA
misk1242	NA	NA	NA
misk1243	NA	NA	NA
misl1238	NA	NA	NA
mism1239	NA	NA	NA
miss1249	NA	NA	NA
miss1252	NA	NA	NA
miss1254	NA	NA	NA
miss1255	NA	NA	NA
misu1242	NA	NA	NA
mith1235	NA	NA	NA
miti1241	NA	NA	NA
miti1242	NA	NA	NA
mitt1254	NA	NA	NA
mitt1255	NA	NA	NA
mitu1241	NA	NA	NA
mitu1242	NA	NA	NA
miut1238	NA	NA	NA
miwo1274	NA	NA	NA
miwo1275	NA	NA	NA
mixe1283	NA	NA	NA
mixe1284	NA	NA	NA
mixe1286	NA	NA	NA
mixe1287	NA	NA	NA
mixi1242	NA	NA	NA
mixt1422	NA	NA	NA
mixt1423	NA	NA	NA
mixt1427	NA	NA	NA
mixt1428	NA	NA	NA
miya1257	NA	NA	NA
miya1258	NA	NA	NA
miya1260	NA	NA	NA
miya1267	NA	NA	NA
miye1238	NA	NA	NA
miza1238	NA	NA	NA
mizm1238	NA	NA	NA
mizo1244	NA	NA	NA
mizo1245	NA	NA	NA
mizu1238	NA	NA	NA
mkha1234	NA	NA	NA
mkuu1238	NA	NA	NA
mkwe1238	NA	NA	NA
mlal1234	NA	NA	NA
mlap1239	NA	NA	NA
mmal1234	NA	NA	NA
mman1238	NA	NA	NA
mmen1239	NA	NA	NA
mmok1234	NA	NA	NA
mnga1238	NA	NA	NA
mnon1258	NA	NA	NA
mnon1259	NA	NA	NA
mnon1260	NA	NA	NA
mnon1261	NA	NA	NA
mnon1262	NA	NA	NA
moaa1237	NA	NA	NA
moab1234	NA	NA	NA
moba1243	NA	NA	NA
mobo1238	NA	NA	NA
moch1258	NA	NA	NA
mock1234	NA	NA	NA
moda1243	NA	NA	NA
modd1238	NA	NA	NA
mode1249	NA	NA	NA
mode1250	NA	NA	NA
mode1251	NA	NA	NA
mode1252	NA	NA	NA
mode1257	NA	NA	NA
mode1258	NA	NA	NA
mode1259	NA	NA	NA
mode1262	NA	NA	NA
mode1263	NA	NA	NA
mode1264	NA	NA	NA
mode1265	NA	NA	NA
mode1266	NA	NA	NA
mode1267	NA	NA	NA
mode1268	NA	NA	NA
mode1269	NA	NA	NA
mode1270	NA	NA	NA
modi1234	NA	NA	NA
modo1248	NA	NA	NA
moee1234	NA	NA	NA
moes1234	NA	NA	NA
mofu1239	NA	NA	NA
mofu1249	NA	NA	NA
mofu1250	NA	NA	NA
moga1246	NA	NA	NA
moga1247	NA	NA	NA
moga1248	NA	NA	NA
moga1249	NA	NA	NA
mogh1246	NA	NA	NA
mogh1248	NA	NA	NA
mogu1252	NA	NA	NA
mogu1253	NA	NA	NA
mogu1254	NA	NA	NA
moha1257	NA	NA	NA
mohi1234	NA	NA	NA
mohm1238	NA	NA	NA
mohr1238	NA	NA	NA
mohu1238	NA	NA	NA
moia1234	NA	NA	NA
moii1253	NA	NA	NA
moii1254	NA	NA	NA
moin1242	NA	NA	NA
mois1234	NA	NA	NA
moit1238	NA	NA	NA
moke1241	NA	NA	NA
moki1243	NA	NA	NA
moki1244	NA	NA	NA
mokk1242	NA	NA	NA
moko1244	NA	NA	NA
moko1254	NA	NA	NA
moko1255	NA	NA	NA
moko1256	NA	NA	NA
moko1257	NA	NA	NA
molb1238	NA	NA	NA
mold1248	NA	NA	NA
mole1240	NA	NA	NA
moli1245	NA	NA	NA
moli1246	NA	NA	NA
moli1247	NA	NA	NA
moll1241	NA	NA	NA
moll1242	NA	NA	NA
molo1258	NA	NA	NA
molo1259	NA	NA	NA
molo1260	NA	NA	NA
molo1261	NA	NA	NA
molo1267	NA	NA	NA
molo1268	NA	NA	NA
mols1234	NA	NA	NA
molu1244	NA	NA	NA
molu1245	NA	NA	NA
moma1244	NA	NA	NA
momb1253	NA	NA	NA
momb1255	NA	NA	NA
momb1256	NA	NA	NA
momi1241	NA	NA	NA
momi1243	NA	NA	NA
momo1242	NA	NA	NA
momv1238	NA	NA	NA
mond1263	NA	NA	NA
mond1264	NA	NA	NA
mond1266	NA	NA	NA
mond1268	NA	NA	NA
mond1269	NA	NA	NA
mond1270	NA	NA	NA
mone1238	NA	NA	NA
mong1329	NA	NA	NA
mong1331	NA	NA	NA
mong1332	NA	NA	NA
mong1333	NA	NA	NA
mong1334	NA	NA	NA
mong1336	NA	NA	NA
mong1337	NA	NA	NA
mong1339	NA	NA	NA
mong1340	NA	NA	NA
mong1343	NA	NA	NA
mong1346	NA	NA	NA
mong1348	NA	NA	NA
mong1349	NA	NA	NA
mong1350	NA	NA	NA
mong1351	NA	NA	NA
moni1258	NA	NA	NA
moni1259	NA	NA	NA
moni1260	NA	NA	NA
monj1234	NA	NA	NA
monn1251	NA	NA	NA
monn1253	NA	NA	NA
mono1271	NA	NA	NA
mono1274	NA	NA	NA
mono1279	NA	NA	NA
mono1280	NA	NA	NA
monq1236	NA	NA	NA
mont1269	NA	NA	NA
mont1282	NA	NA	NA
monu1249	NA	NA	NA
monz1250	NA	NA	NA
monz1251	NA	NA	NA
monz1253	NA	NA	NA
moom1238	NA	NA	NA
moon1238	NA	NA	NA
moor1245	NA	NA	NA
moor1246	NA	NA	NA
mopa1242	NA	NA	NA
mopl1237	NA	NA	NA
moqa1238	NA	NA	NA
mora1270	NA	NA	NA
mora1271	NA	NA	NA
mora1272	NA	NA	NA
mora1274	NA	NA	NA
morb1238	NA	NA	NA
mord1256	NA	NA	NA
more1254	NA	NA	NA
more1255	NA	NA	NA
more1256	NA	NA	NA
more1257	NA	NA	NA
more1263	NA	NA	NA
more1264	NA	NA	NA
mori1265	NA	NA	NA
mori1266	NA	NA	NA
mori1270	NA	NA	NA
mori1272	NA	NA	NA
mori1277	NA	NA	NA
mori1279	NA	NA	NA
moro1280	NA	NA	NA
moro1282	NA	NA	NA
moro1290	NA	NA	NA
moro1291	NA	NA	NA
moro1293	NA	NA	NA
moro1295	NA	NA	NA
moro1296	NA	NA	NA
mors1234	NA	NA	NA
mort1238	NA	NA	NA
moru1251	NA	NA	NA
moru1252	NA	NA	NA
moru1254	NA	NA	NA
mosi1246	NA	NA	NA
moss1237	NA	NA	NA
moss1238	NA	NA	NA
mosu1234	NA	NA	NA
mosu1235	NA	NA	NA
mote1237	NA	NA	NA
moti1240	NA	NA	NA
motk1236	NA	NA	NA
motm1238	NA	NA	NA
moto1243	NA	NA	NA
motu1248	NA	NA	NA
moug1238	NA	NA	NA
mouk1240	NA	NA	NA
moun1250	NA	NA	NA
moun1253	NA	NA	NA
moun1254	NA	NA	NA
moun1255	NA	NA	NA
moun1256	NA	NA	NA
mova1237	NA	NA	NA
mowo1238	NA	NA	NA
moxe1238	NA	NA	NA
moxo1234	NA	NA	NA
moxo1235	NA	NA	NA
moye1234	NA	NA	NA
moye1235	NA	NA	NA
moyo1239	NA	NA	NA
moyo1240	NA	NA	NA
moza1250	NA	NA	NA
mozo1238	NA	NA	NA
mpak1240	NA	NA	NA
mpal1238	NA	NA	NA
mpam1238	NA	NA	NA
mpar1238	NA	NA	NA
mpie1239	NA	NA	NA
mpii1240	NA	NA	NA
mpoi1234	NA	NA	NA
mpom1238	NA	NA	NA
mpon1251	NA	NA	NA
mpon1252	NA	NA	NA
mpon1253	NA	NA	NA
mpon1255	NA	NA	NA
mpoo1238	NA	NA	NA
mpus1238	NA	NA	NA
mput1234	NA	NA	NA
mpuu1241	NA	NA	NA
mpuu1242	NA	NA	NA
mpye1238	NA	NA	NA
mran1234	NA	NA	NA
mras1239	NA	NA	NA
mria1237	NA	NA	NA
mrim1238	NA	NA	NA
mroo1239	NA	NA	NA
mrui1235	NA	NA	NA
mtez1238	NA	NA	NA
mtiu1238	NA	NA	NA
mual1240	NA	NA	NA
muat1238	NA	NA	NA
mubi1239	NA	NA	NA
mubi1247	NA	NA	NA
muck1238	NA	NA	NA
mucu1234	NA	NA	NA
mudi1234	NA	NA	NA
mudu1240	NA	NA	NA
mudu1245	NA	NA	NA
muel1234	NA	NA	NA
muer1238	NA	NA	NA
mufi1239	NA	NA	NA
mufu1234	NA	NA	NA
mufw1238	NA	NA	NA
muga1241	NA	NA	NA
muga1242	NA	NA	NA
mugh1242	NA	NA	NA
mugh1243	NA	NA	NA
mugi1235	NA	NA	NA
mugu1242	NA	NA	NA
mugu1243	NA	NA	NA
muhe1234	NA	NA	NA
muhu1241	NA	NA	NA
muhu1242	NA	NA	NA
muir1238	NA	NA	NA
muji1235	NA	NA	NA
muji1236	NA	NA	NA
muka1237	NA	NA	NA
muko1237	NA	NA	NA
mukr1239	NA	NA	NA
muku1240	NA	NA	NA
mula1252	NA	NA	NA
mula1255	NA	NA	NA
mule1238	NA	NA	NA
mulg1243	NA	NA	NA
mull1247	NA	NA	NA
mulo1238	NA	NA	NA
muls1238	NA	NA	NA
mult1243	NA	NA	NA
mulu1242	NA	NA	NA
muly1238	NA	NA	NA
mume1239	NA	NA	NA
mumo1239	NA	NA	NA
mumu1249	NA	NA	NA
mumu1250	NA	NA	NA
muna1238	NA	NA	NA
muna1246	NA	NA	NA
mund1322	NA	NA	NA
mund1323	NA	NA	NA
mund1324	NA	NA	NA
mund1329	NA	NA	NA
mund1335	NA	NA	NA
mund1336	NA	NA	NA
mund1337	NA	NA	NA
mund1338	NA	NA	NA
mund1339	NA	NA	NA
mund1340	NA	NA	NA
mund1341	NA	NA	NA
